Algorithm,Array Type,Array Size,Time (seconds)
Selection_sort,a_shaped,2⁵,9.059906005859375e-05
Selection_sort,random,2⁶,0.00033736228942871094
Selection_sort,increasing,2⁶,0.00033783912658691406
Selection_sort,decreasing,2⁶,0.0003402233123779297
Selection_sort,constant,2⁶,0.0003464221954345703
Selection_sort,a_shaped,2⁶,0.00035381317138671875
Selection_sort,random,2⁷,0.0013620853424072266
Selection_sort,increasing,2⁷,0.0013179779052734375
Selection_sort,decreasing,2⁷,0.0013065338134765625
Selection_sort,constant,2⁷,0.0013310909271240234
Selection_sort,a_shaped,2⁷,0.0014309883117675781
Selection_sort,random,2⁸,0.0066111087799072266
Selection_sort,increasing,2⁸,0.007151365280151367
Selection_sort,decreasing,2⁸,0.007252216339111328
Selection_sort,constant,2⁸,0.0071239471435546875
Selection_sort,a_shaped,2⁸,0.0072307586669921875
Selection_sort,random,2⁹,0.02608633041381836
Selection_sort,increasing,2⁹,0.02290821075439453
Selection_sort,decreasing,2⁹,0.021735429763793945
Selection_sort,constant,2⁹,0.02199840545654297
Selection_sort,a_shaped,2⁹,0.021813154220581055
Selection_sort,random,2¹⁰,0.08815574645996094
Selection_sort,increasing,2¹⁰,0.08964228630065918
Selection_sort,decreasing,2¹⁰,0.0888967514038086
Selection_sort,constant,2¹⁰,0.08842802047729492
Selection_sort,a_shaped,2¹⁰,0.0886085033416748
Selection_sort,random,2¹¹,0.3973526954650879
Selection_sort,increasing,2¹¹,0.3734405040740967
Selection_sort,decreasing,2¹¹,0.35544610023498535
Selection_sort,constant,2¹¹,0.3588254451751709
Selection_sort,a_shaped,2¹¹,0.35280895233154297
Selection_sort,random,2¹²,1.4121592044830322
Selection_sort,increasing,2¹²,1.5256953239440918
Selection_sort,decreasing,2¹²,1.4929828643798828
Selection_sort,constant,2¹²,1.4966459274291992
Selection_sort,a_shaped,2¹²,1.4782097339630127
Selection_sort,random,2¹³,6.1341164112091064
Selection_sort,increasing,2¹³,5.9585793018341064
Selection_sort,decreasing,2¹³,6.0957536697387695
Selection_sort,constant,2¹³,6.131165504455566
Selection_sort,a_shaped,2¹³,6.016777515411377
Selection_sort,random,2¹⁴,24.620645999908447
Selection_sort,increasing,2¹⁴,24.36452579498291
Selection_sort,decreasing,2¹⁴,24.61048674583435
Selection_sort,constant,2¹⁴,24.565403699874878
Selection_sort,a_shaped,2¹⁴,24.475733757019043
Selection_sort,random,2¹⁵,97.9802668094635
Selection_sort,increasing,2¹⁵,99.8666136264801
Selection_sort,decreasing,2¹⁵,99.21258068084717
Selection_sort,constant,2¹⁵,95.20004796981812
Selection_sort,a_shaped,2¹⁵,100.58476686477661
Selection_sort,random,2¹⁶,388.94358491897583
Selection_sort,increasing,2¹⁶,395.30882263183594
Selection_sort,decreasing,2¹⁶,398.13926124572754
Selection_sort,constant,2¹⁶,397.64965748786926
Selection_sort,a_shaped,2¹⁶,401.6624803543091
Shell_sort,random,2²,2.5272369384765625e-05
Shell_sort,increasing,2²,6.9141387939453125e-06
Shell_sort,decreasing,2²,5.245208740234375e-06
Shell_sort,constant,2²,2.384185791015625e-06
Shell_sort,a_shaped,2²,3.0994415283203125e-06
Shell_sort,random,2³,1.33514404296875e-05
Shell_sort,increasing,2³,5.245208740234375e-06
Shell_sort,decreasing,2³,1.52587890625e-05
Shell_sort,constant,2³,3.814697265625e-06
Shell_sort,a_shaped,2³,7.152557373046875e-06
Shell_sort,random,2⁴,2.1696090698242188e-05
Shell_sort,increasing,2⁴,7.867813110351562e-06
Shell_sort,decreasing,2⁴,2.4557113647460938e-05
Shell_sort,constant,2⁴,8.106231689453125e-06
Shell_sort,a_shaped,2⁴,1.5497207641601562e-05
Shell_sort,random,2⁵,4.9591064453125e-05
Shell_sort,increasing,2⁵,1.9073486328125e-05
Shell_sort,decreasing,2⁵,4.3392181396484375e-05
Shell_sort,constant,2⁵,1.811981201171875e-05
Shell_sort,a_shaped,2⁵,3.62396240234375e-05
Shell_sort,random,2⁶,0.0001289844512939453
Shell_sort,increasing,2⁶,4.291534423828125e-05
Shell_sort,decreasing,2⁶,9.5367431640625e-05
Shell_sort,constant,2⁶,4.267692565917969e-05
Shell_sort,a_shaped,2⁶,8.106231689453125e-05
Shell_sort,random,2⁷,0.00030517578125
Shell_sort,increasing,2⁷,0.00010514259338378906
Shell_sort,decreasing,2⁷,0.00020503997802734375
Shell_sort,constant,2⁷,0.0001068115234375
Shell_sort,a_shaped,2⁷,0.00019884109497070312
Shell_sort,random,2⁸,0.0007264614105224609
Shell_sort,increasing,2⁸,0.00023674964904785156
Shell_sort,decreasing,2⁸,0.0005049705505371094
Shell_sort,constant,2⁸,0.0002346038818359375
Shell_sort,a_shaped,2⁸,0.00045371055603027344
Shell_sort,random,2⁹,0.0019290447235107422
Shell_sort,increasing,2⁹,0.0005800724029541016
Shell_sort,decreasing,2⁹,0.0014116764068603516
Shell_sort,constant,2⁹,0.000629425048828125
Shell_sort,a_shaped,2⁹,0.0012297630310058594
Shell_sort,random,2¹⁰,0.00603485107421875
Shell_sort,increasing,2¹⁰,0.0018444061279296875
Shell_sort,decreasing,2¹⁰,0.0037539005279541016
Shell_sort,constant,2¹⁰,0.0018444061279296875
Shell_sort,a_shaped,2¹⁰,0.0035283565521240234
Shell_sort,random,2¹¹,0.014114141464233398
Shell_sort,increasing,2¹¹,0.0034897327423095703
Shell_sort,decreasing,2¹¹,0.006573915481567383
